year,poll_date,candidate_name,avg_support,avg_support_adj,party,days_left,weeks_left,before_convention
2020,2020-05-25,Joseph R. Biden Jr.,48.97752,48.91119,democrat,162,23,TRUE
2020,2020-05-25,Donald Trump,43.21649,43.08038,republican,162,23,TRUE
2020,2020-05-24,Joseph R. Biden Jr.,48.97752,48.91119,democrat,163,23,TRUE
2020,2020-05-24,Donald Trump,43.21649,43.08038,republican,163,23,TRUE
2020,2020-05-23,Joseph R. Biden Jr.,49.0429,49.02208,democrat,164,23,TRUE
2020,2020-05-23,Donald Trump,43.21643,43.07384,republican,164,23,TRUE
2020,2020-05-22,Joseph R. Biden Jr.,49.10701,49.10199,democrat,165,24,TRUE
2020,2020-05-22,Donald Trump,43.25852,43.14096,republican,165,24,TRUE
2020,2020-05-21,Joseph R. Biden Jr.,49.09855,49.09522,democrat,166,24,TRUE
2020,2020-05-21,Donald Trump,43.25542,43.13844,republican,166,24,TRUE
2020,2020-05-20,Joseph R. Biden Jr.,49.15648,49.13002,democrat,167,24,TRUE
2020,2020-05-20,Donald Trump,43.25588,43.12975,republican,167,24,TRUE
2020,2020-05-19,Joseph R. Biden Jr.,49.19544,49.17999,democrat,168,24,TRUE
2020,2020-05-19,Donald Trump,43.35962,43.27257,republican,168,24,TRUE
2020,2020-05-18,Joseph R. Biden Jr.,48.92904,48.83281,democrat,169,24,TRUE
2020,2020-05-18,Donald Trump,43.36435,43.30438,republican,169,24,TRUE
2020,2020-05-17,Joseph R. Biden Jr.,49.40913,49.42661,democrat,170,24,TRUE
2020,2020-05-17,Donald Trump,43.79973,43.86725,republican,170,24,TRUE
2020,2020-05-16,Joseph R. Biden Jr.,49.35937,49.39969,democrat,171,24,TRUE
2020,2020-05-16,Donald Trump,43.71594,43.76611,republican,171,24,TRUE
2020,2020-05-15,Joseph R. Biden Jr.,49.44955,49.45014,democrat,172,25,TRUE
2020,2020-05-15,Donald Trump,43.81857,43.87293,republican,172,25,TRUE
2020,2020-05-14,Joseph R. Biden Jr.,49.43146,49.432,democrat,173,25,TRUE
2020,2020-05-14,Donald Trump,43.80538,43.85975,republican,173,25,TRUE
2020,2020-05-13,Joseph R. Biden Jr.,48.9863,48.87567,democrat,174,25,TRUE
2020,2020-05-13,Donald Trump,43.58018,43.62535,republican,174,25,TRUE
2020,2020-05-12,Joseph R. Biden Jr.,48.98353,48.90092,democrat,175,25,TRUE
2020,2020-05-12,Donald Trump,43.56634,43.57479,republican,175,25,TRUE
2020,2020-05-11,Joseph R. Biden Jr.,48.87215,48.77863,democrat,176,25,TRUE
2020,2020-05-11,Donald Trump,43.59288,43.59695,republican,176,25,TRUE
2020,2020-05-10,Joseph R. Biden Jr.,48.87206,48.77852,democrat,177,25,TRUE
2020,2020-05-10,Donald Trump,43.59287,43.59215,republican,177,25,TRUE
2020,2020-05-09,Joseph R. Biden Jr.,48.79433,48.61443,democrat,178,25,TRUE
2020,2020-05-09,Donald Trump,43.28598,43.24283,republican,178,25,TRUE
2020,2020-05-08,Joseph R. Biden Jr.,48.94361,48.80126,democrat,179,26,TRUE
2020,2020-05-08,Donald Trump,43.42619,43.44417,republican,179,26,TRUE
2020,2020-05-07,Joseph R. Biden Jr.,48.95589,48.80709,democrat,180,26,TRUE
2020,2020-05-07,Donald Trump,43.41529,43.43806,republican,180,26,TRUE
2020,2020-05-06,Joseph R. Biden Jr.,48.96412,48.81763,democrat,181,26,TRUE
2020,2020-05-06,Donald Trump,43.40807,43.43481,republican,181,26,TRUE
2020,2020-05-05,Joseph R. Biden Jr.,49.33702,49.26978,democrat,182,26,TRUE
2020,2020-05-05,Donald Trump,43.50339,43.53196,republican,182,26,TRUE
2020,2020-05-04,Joseph R. Biden Jr.,49.64845,49.63767,democrat,183,26,TRUE
2020,2020-05-04,Donald Trump,43.29032,43.26865,republican,183,26,TRUE
2020,2020-05-03,Joseph R. Biden Jr.,49.43309,49.34661,democrat,184,26,TRUE
2020,2020-05-03,Donald Trump,43.49342,43.50818,republican,184,26,TRUE
2020,2020-05-02,Joseph R. Biden Jr.,49.52445,49.51351,democrat,185,26,TRUE
2020,2020-05-02,Donald Trump,43.39158,43.38857,republican,185,26,TRUE
2020,2020-05-01,Joseph R. Biden Jr.,49.50314,49.50872,democrat,186,27,TRUE
2020,2020-05-01,Donald Trump,43.41128,43.42128,republican,186,27,TRUE
2020,2020-04-30,Joseph R. Biden Jr.,49.35841,49.40034,democrat,187,27,TRUE
2020,2020-04-30,Donald Trump,43.39825,43.4062,republican,187,27,TRUE
2020,2020-04-29,Joseph R. Biden Jr.,49.35846,49.4002,democrat,188,27,TRUE
2020,2020-04-29,Donald Trump,43.39822,43.406,republican,188,27,TRUE
2020,2020-04-28,Joseph R. Biden Jr.,49.99772,50.19525,democrat,189,27,TRUE
2020,2020-04-28,Donald Trump,43.41892,43.43544,republican,189,27,TRUE
2020,2020-04-27,Joseph R. Biden Jr.,49.65189,49.73192,democrat,190,27,TRUE
2020,2020-04-27,Donald Trump,43.38623,43.26067,republican,190,27,TRUE
2020,2020-04-26,Joseph R. Biden Jr.,49.66786,49.74894,democrat,191,27,TRUE
2020,2020-04-26,Donald Trump,43.37544,43.25308,republican,191,27,TRUE
2020,2020-04-25,Joseph R. Biden Jr.,49.62936,49.70026,democrat,192,27,TRUE
2020,2020-04-25,Donald Trump,43.35483,43.24141,republican,192,27,TRUE
2020,2020-04-24,Joseph R. Biden Jr.,49.44978,49.60091,democrat,193,28,TRUE
2020,2020-04-24,Donald Trump,43.71233,43.67319,republican,193,28,TRUE
2020,2020-04-23,Joseph R. Biden Jr.,49.44978,49.60091,democrat,194,28,TRUE
2020,2020-04-23,Donald Trump,43.71233,43.67319,republican,194,28,TRUE
2020,2020-04-22,Joseph R. Biden Jr.,49.44978,49.60074,democrat,195,28,TRUE
2020,2020-04-22,Donald Trump,43.71233,43.6735,republican,195,28,TRUE
2020,2020-04-21,Joseph R. Biden Jr.,49.44978,49.60074,democrat,196,28,TRUE
2020,2020-04-21,Donald Trump,43.71233,43.6735,republican,196,28,TRUE
2020,2020-04-20,Joseph R. Biden Jr.,49.29966,49.43744,democrat,197,28,TRUE
2020,2020-04-20,Donald Trump,43.90622,43.96822,republican,197,28,TRUE
2020,2020-04-19,Joseph R. Biden Jr.,49.1305,49.22435,democrat,198,28,TRUE
2020,2020-04-19,Donald Trump,44.02626,44.1413,republican,198,28,TRUE
2020,2020-04-18,Joseph R. Biden Jr.,49.02477,49.13372,democrat,199,28,TRUE
2020,2020-04-18,Donald Trump,44.17094,44.35984,republican,199,28,TRUE
2020,2020-04-17,Joseph R. Biden Jr.,48.93747,49.06214,democrat,200,29,TRUE
2020,2020-04-17,Donald Trump,44.13261,44.34667,republican,200,29,TRUE
2020,2020-04-16,Joseph R. Biden Jr.,48.9378,49.0604,democrat,201,29,TRUE
2020,2020-04-16,Donald Trump,44.13304,44.34444,republican,201,29,TRUE
2020,2020-04-15,Joseph R. Biden Jr.,48.81336,48.77267,democrat,202,29,TRUE
2020,2020-04-15,Donald Trump,43.89371,44.00019,republican,202,29,TRUE
2020,2020-04-14,Joseph R. Biden Jr.,48.51607,48.32554,democrat,203,29,TRUE
2020,2020-04-14,Donald Trump,44.0855,44.34309,republican,203,29,TRUE
2020,2020-04-13,Joseph R. Biden Jr.,47.87522,47.52031,democrat,204,29,TRUE
2020,2020-04-13,Donald Trump,43.96333,44.14134,republican,204,29,TRUE
2020,2020-04-12,Joseph R. Biden Jr.,47.87514,47.52043,democrat,205,29,TRUE
2020,2020-04-12,Donald Trump,43.9634,44.14139,republican,205,29,TRUE
2020,2020-04-11,Joseph R. Biden Jr.,47.92415,47.63217,democrat,206,29,TRUE
2020,2020-04-11,Donald Trump,43.21048,42.99973,republican,206,29,TRUE
2020,2020-04-10,Joseph R. Biden Jr.,48.00081,47.70352,democrat,207,30,TRUE
2020,2020-04-10,Donald Trump,43.21671,43.00631,republican,207,30,TRUE
2020,2020-04-09,Joseph R. Biden Jr.,48.57288,48.28714,democrat,208,30,TRUE
2020,2020-04-09,Donald Trump,43.13417,42.97815,republican,208,30,TRUE
2020,2020-04-08,Joseph R. Biden Jr.,48.57285,48.28708,democrat,209,30,TRUE
2020,2020-04-08,Donald Trump,43.13432,42.97824,republican,209,30,TRUE
2020,2020-04-07,Joseph R. Biden Jr.,48.57979,48.27315,democrat,210,30,TRUE
2020,2020-04-07,Donald Trump,43.15478,42.98745,republican,210,30,TRUE
2020,2020-04-06,Joseph R. Biden Jr.,48.95778,48.78764,democrat,211,30,TRUE
2020,2020-04-06,Donald Trump,43.03087,42.86165,republican,211,30,TRUE
2020,2020-04-05,Joseph R. Biden Jr.,49.10267,48.81426,democrat,212,30,TRUE
2020,2020-04-05,Donald Trump,43.19979,43.04813,republican,212,30,TRUE
2020,2020-04-04,Joseph R. Biden Jr.,49.02075,48.69036,democrat,213,30,TRUE
2020,2020-04-04,Donald Trump,43.08184,42.88903,republican,213,30,TRUE
2020,2020-04-03,Joseph R. Biden Jr.,49.07449,48.70755,democrat,214,31,TRUE
2020,2020-04-03,Donald Trump,43.07879,42.86735,republican,214,31,TRUE
2020,2020-04-02,Joseph R. Biden Jr.,49.44901,49.21158,democrat,215,31,TRUE
2020,2020-04-02,Donald Trump,43.24301,43.07454,republican,215,31,TRUE
2020,2020-04-01,Joseph R. Biden Jr.,49.44901,49.21158,democrat,216,31,TRUE
2020,2020-04-01,Donald Trump,43.24301,43.07454,republican,216,31,TRUE
2020,2020-03-31,Joseph R. Biden Jr.,49.67807,49.45208,democrat,217,31,TRUE
2020,2020-03-31,Donald Trump,43.53862,43.3201,republican,217,31,TRUE
2020,2020-03-30,Joseph R. Biden Jr.,49.66471,49.49434,democrat,218,31,TRUE
2020,2020-03-30,Donald Trump,43.51588,43.35962,republican,218,31,TRUE
2020,2020-03-29,Joseph R. Biden Jr.,49.93868,49.84121,democrat,219,31,TRUE
2020,2020-03-29,Donald Trump,43.58987,43.42517,republican,219,31,TRUE
2020,2020-03-28,Joseph R. Biden Jr.,49.98067,49.90126,democrat,220,31,TRUE
2020,2020-03-28,Donald Trump,43.6167,43.45767,republican,220,31,TRUE
2020,2020-03-27,Joseph R. Biden Jr.,50.0999,50.05032,democrat,221,32,TRUE
2020,2020-03-27,Donald Trump,43.85426,43.65187,republican,221,32,TRUE
2020,2020-03-26,Joseph R. Biden Jr.,50.0999,50.05032,democrat,222,32,TRUE
2020,2020-03-26,Donald Trump,43.85426,43.65187,republican,222,32,TRUE
2020,2020-03-25,Joseph R. Biden Jr.,49.91432,49.7995,democrat,223,32,TRUE
2020,2020-03-25,Donald Trump,43.86634,43.6662,republican,223,32,TRUE
2020,2020-03-24,Joseph R. Biden Jr.,50.01899,49.88604,democrat,224,32,TRUE
2020,2020-03-24,Donald Trump,43.46555,43.09573,republican,224,32,TRUE
2020,2020-03-23,Joseph R. Biden Jr.,50.46998,50.42982,democrat,225,32,TRUE
2020,2020-03-23,Donald Trump,44.15752,43.93637,republican,225,32,TRUE
2020,2020-03-22,Joseph R. Biden Jr.,50.57764,50.61597,democrat,226,32,TRUE
2020,2020-03-22,Donald Trump,44.43867,44.40266,republican,226,32,TRUE
2020,2020-03-21,Joseph R. Biden Jr.,50.71972,50.83089,democrat,227,32,TRUE
2020,2020-03-21,Donald Trump,44.21994,44.0462,republican,227,32,TRUE
2020,2020-03-20,Joseph R. Biden Jr.,50.7231,50.82883,democrat,228,33,TRUE
2020,2020-03-20,Donald Trump,44.22734,44.03054,republican,228,33,TRUE
2020,2020-03-19,Joseph R. Biden Jr.,50.72639,50.83853,democrat,229,33,TRUE
2020,2020-03-19,Donald Trump,44.23401,44.04239,republican,229,33,TRUE
2020,2020-03-18,Joseph R. Biden Jr.,50.32142,50.25461,democrat,230,33,TRUE
2020,2020-03-18,Donald Trump,44.31272,43.84169,republican,230,33,TRUE
2020,2020-03-17,Joseph R. Biden Jr.,50.32142,50.25461,democrat,231,33,TRUE
2020,2020-03-17,Donald Trump,44.31272,43.84169,republican,231,33,TRUE
2020,2020-03-16,Joseph R. Biden Jr.,50.26104,50.19815,democrat,232,33,TRUE
2020,2020-03-16,Donald Trump,44.40553,43.9433,republican,232,33,TRUE
2020,2020-03-15,Joseph R. Biden Jr.,50.2284,50.21645,democrat,233,33,TRUE
2020,2020-03-15,Donald Trump,44.71048,44.33923,republican,233,33,TRUE
2020,2020-03-14,Joseph R. Biden Jr.,50.25808,50.32616,democrat,234,33,TRUE
2020,2020-03-14,Donald Trump,44.73587,44.40435,republican,234,33,TRUE
2020,2020-03-13,Joseph R. Biden Jr.,50.25845,50.32515,democrat,235,34,TRUE
2020,2020-03-13,Donald Trump,44.73519,44.40431,republican,235,34,TRUE
2020,2020-03-12,Joseph R. Biden Jr.,50.05196,50.02896,democrat,236,34,TRUE
2020,2020-03-12,Donald Trump,44.8078,44.47955,republican,236,34,TRUE
2020,2020-03-11,Joseph R. Biden Jr.,49.93547,49.89032,democrat,237,34,TRUE
2020,2020-03-11,Donald Trump,44.73948,44.42228,republican,237,34,TRUE
2020,2020-03-10,Joseph R. Biden Jr.,50.24707,50.27746,democrat,238,34,TRUE
2020,2020-03-10,Donald Trump,44.50468,44.06461,republican,238,34,TRUE
2020,2020-03-09,Joseph R. Biden Jr.,50.27057,50.35201,democrat,239,34,TRUE
2020,2020-03-09,Donald Trump,44.58507,44.16133,republican,239,34,TRUE
2020,2020-03-08,Joseph R. Biden Jr.,50.32732,50.54088,democrat,240,34,TRUE
2020,2020-03-08,Donald Trump,44.65493,44.17655,republican,240,34,TRUE
2020,2020-03-07,Joseph R. Biden Jr.,50.17313,50.37265,democrat,241,34,TRUE
2020,2020-03-07,Donald Trump,45.26713,45.01874,republican,241,34,TRUE
2020,2020-03-06,Joseph R. Biden Jr.,49.71568,49.72327,democrat,242,35,TRUE
2020,2020-03-06,Donald Trump,45.66121,45.57991,republican,242,35,TRUE
2020,2020-03-05,Joseph R. Biden Jr.,49.71548,49.72296,democrat,243,35,TRUE
2020,2020-03-05,Donald Trump,45.66146,45.58027,republican,243,35,TRUE
2020,2020-03-04,Joseph R. Biden Jr.,49.71452,49.72267,democrat,244,35,TRUE
2020,2020-03-04,Donald Trump,45.66255,45.58018,republican,244,35,TRUE
2020,2020-03-03,Joseph R. Biden Jr.,49.71527,49.72177,democrat,245,35,TRUE
2020,2020-03-03,Donald Trump,45.66141,45.58198,republican,245,35,TRUE
2020,2020-03-02,Joseph R. Biden Jr.,49.71576,49.72105,democrat,246,35,TRUE
2020,2020-03-02,Donald Trump,45.66075,45.58205,republican,246,35,TRUE
2020,2020-03-01,Joseph R. Biden Jr.,49.71595,49.71992,democrat,247,35,TRUE
2020,2020-03-01,Donald Trump,45.66052,45.57798,republican,247,35,TRUE
2020,2020-02-29,Joseph R. Biden Jr.,49.71595,49.71992,democrat,248,35,TRUE
2020,2020-02-29,Donald Trump,45.66052,45.57798,republican,248,35,TRUE
2020,2020-02-28,Joseph R. Biden Jr.,49.74009,49.75305,democrat,249,36,TRUE
2020,2020-02-28,Donald Trump,45.69081,45.56311,republican,249,36,TRUE
2020,2020-02-27,Joseph R. Biden Jr.,49.41606,49.3387,democrat,250,36,TRUE
2020,2020-02-27,Donald Trump,45.66114,45.51636,republican,250,36,TRUE
1968,1968-04-09,"Hubert Humphrey, Jr.",35.15829,NA,democrat,210,30,TRUE
1968,1968-05-07,"Hubert Humphrey, Jr.",36.24287,NA,democrat,182,26,TRUE
1968,1968-05-28,"Hubert Humphrey, Jr.",40.54136,NA,democrat,161,23,TRUE
1968,1968-06-18,"Hubert Humphrey, Jr.",41.74232,NA,democrat,140,20,TRUE
1968,1968-07-01,"Hubert Humphrey, Jr.",40.93461,NA,democrat,127,18,TRUE
1968,1968-07-23,"Hubert Humphrey, Jr.",39.54803,NA,democrat,105,15,TRUE
1968,1968-08-12,"Hubert Humphrey, Jr.",34.05531,NA,democrat,85,12,TRUE
1968,1968-09-06,"Hubert Humphrey, Jr.",33.45343,NA,democrat,60,9,FALSE
1968,1968-09-24,"Hubert Humphrey, Jr.",32.06116,NA,democrat,42,6,FALSE
1968,1968-10-01,"Hubert Humphrey, Jr.",31.86193,NA,democrat,35,5,FALSE
1968,1968-10-22,"Hubert Humphrey, Jr.",33.66005,NA,democrat,14,2,FALSE
1968,1968-11-02,"Hubert Humphrey, Jr.",39.06675,NA,democrat,3,0,FALSE
1968,1968-04-09,Richard M. Nixon,47.40974,NA,republican,210,30,TRUE
1968,1968-05-07,Richard M. Nixon,45.22699,NA,republican,182,26,TRUE
1968,1968-05-28,Richard M. Nixon,41.9394,NA,republican,161,23,TRUE
1968,1968-06-18,Richard M. Nixon,42.11079,NA,republican,140,20,TRUE
1968,1968-07-01,Richard M. Nixon,41.10148,NA,republican,127,18,TRUE
1968,1968-07-23,Richard M. Nixon,43.3008,NA,republican,105,15,TRUE
1968,1968-08-12,Richard M. Nixon,46.88525,NA,republican,85,12,FALSE
1968,1968-09-06,Richard M. Nixon,46.88179,NA,republican,60,9,FALSE
1968,1968-09-24,Richard M. Nixon,46.91171,NA,republican,42,6,FALSE
1968,1968-10-01,Richard M. Nixon,47.17408,NA,republican,35,5,FALSE
1968,1968-10-22,Richard M. Nixon,47.54012,NA,republican,14,2,FALSE
1968,1968-11-02,Richard M. Nixon,47.72081,NA,republican,3,0,FALSE
1972,1972-03-07,George S. McGovern,32,NA,democrat,245,35,TRUE
1972,1972-04-07,George S. McGovern,33.06337,NA,democrat,214,31,TRUE
1972,1972-05-01,George S. McGovern,36.37833,NA,democrat,190,27,TRUE
1972,1972-05-10,George S. McGovern,38.77167,NA,democrat,181,26,TRUE
1972,1972-05-29,George S. McGovern,35.91431,NA,democrat,162,23,TRUE
1972,1972-06-12,George S. McGovern,36.94213,NA,democrat,148,21,TRUE
1972,1972-06-19,George S. McGovern,37.1908,NA,democrat,141,20,TRUE
1972,1972-07-06,George S. McGovern,36.16322,NA,democrat,124,18,TRUE
1972,1972-07-17,George S. McGovern,36.51277,NA,democrat,113,16,FALSE
1972,1972-07-26,George S. McGovern,39.09926,NA,democrat,104,15,FALSE
1972,1972-08-03,George S. McGovern,35.6276366666667,NA,democrat,96,14,FALSE
1972,1972-08-12,George S. McGovern,32.2136133333333,NA,democrat,87,12,FALSE
1972,1972-08-24,George S. McGovern,27.36038,NA,democrat,75,11,FALSE
1972,1972-08-27,George S. McGovern,28.64448,NA,democrat,72,10,FALSE
1972,1972-09-01,George S. McGovern,29.04683,NA,democrat,67,10,FALSE
1972,1972-09-12,George S. McGovern,28.15784,NA,democrat,56,8,FALSE
1972,1972-09-16,George S. McGovern,29.10125,NA,democrat,52,7,FALSE
1972,1972-09-21,George S. McGovern,26.30798,NA,democrat,47,7,FALSE
1972,1972-09-25,George S. McGovern,27.863058,NA,democrat,43,6,FALSE
1972,1972-10-05,George S. McGovern,29.67064,NA,democrat,33,5,FALSE
1972,1972-10-10,George S. McGovern,30.02094375,NA,democrat,28,4,FALSE
1972,1972-10-18,George S. McGovern,31.84777,NA,democrat,20,3,FALSE
1972,1972-10-19,George S. McGovern,32.23738,NA,democrat,19,3,FALSE
1972,1972-10-24,George S. McGovern,32.50386,NA,democrat,14,2,FALSE
1972,1972-10-26,George S. McGovern,32.3338455555556,NA,democrat,12,2,FALSE
1972,1972-11-04,George S. McGovern,33.71223,NA,democrat,3,0,FALSE
1972,1972-03-07,Richard M. Nixon,59,NA,republican,245,35,TRUE
1972,1972-04-07,Richard M. Nixon,56.34058,NA,republican,214,31,TRUE
1972,1972-05-01,Richard M. Nixon,52.49701,NA,republican,190,27,TRUE
1972,1972-05-10,Richard M. Nixon,50.25888,NA,republican,181,26,TRUE
1972,1972-05-29,Richard M. Nixon,52.75179,NA,republican,162,23,TRUE
1972,1972-06-12,Richard M. Nixon,53.43283,NA,republican,148,21,TRUE
1972,1972-06-19,Richard M. Nixon,53.58097,NA,republican,141,20,TRUE
1972,1972-07-06,Richard M. Nixon,54.27803,NA,republican,124,18,TRUE
1972,1972-07-17,Richard M. Nixon,55.64867,NA,republican,113,16,TRUE
1972,1972-07-26,Richard M. Nixon,53.86614,NA,republican,104,15,TRUE
1972,1972-08-03,Richard M. Nixon,55.2297333333333,NA,republican,96,14,TRUE
1972,1972-08-12,Richard M. Nixon,56.7029066666667,NA,republican,87,12,TRUE
1972,1972-08-24,Richard M. Nixon,56.40391,NA,republican,75,11,FALSE
1972,1972-08-27,Richard M. Nixon,59.67793,NA,republican,72,10,FALSE
1972,1972-09-01,Richard M. Nixon,60.28228,NA,republican,67,10,FALSE
1972,1972-09-12,Richard M. Nixon,61.12826,NA,republican,56,8,FALSE
1972,1972-09-16,Richard M. Nixon,61.63593,NA,republican,52,7,FALSE
1972,1972-09-21,Richard M. Nixon,61.41904,NA,republican,47,7,FALSE
1972,1972-09-25,Richard M. Nixon,61.452385,NA,republican,43,6,FALSE
1972,1972-10-05,Richard M. Nixon,60.847205,NA,republican,33,5,FALSE
1972,1972-10-09,Richard M. Nixon,60.39091,NA,republican,29,4,FALSE
1972,1972-10-10,Richard M. Nixon,59.3916625,NA,republican,28,4,FALSE
1972,1972-10-18,Richard M. Nixon,59.11809,NA,republican,20,3,FALSE
1972,1972-10-19,Richard M. Nixon,58.810716,NA,republican,19,3,FALSE
1972,1972-10-24,Richard M. Nixon,58.35372,NA,republican,14,2,FALSE
1972,1972-10-26,Richard M. Nixon,58.3294777777778,NA,republican,12,2,FALSE
1972,1972-11-04,Richard M. Nixon,57.92342,NA,republican,3,0,FALSE
1976,1976-02-16,Jimmy Carter,39.416481,NA,democrat,260,37,TRUE
1976,1976-03-13,Jimmy Carter,43.248674,NA,democrat,234,33,TRUE
1976,1976-03-16,Jimmy Carter,41.141149,NA,democrat,231,33,TRUE
1976,1976-03-22,Jimmy Carter,42.281451,NA,democrat,225,32,TRUE
1976,1976-03-29,Jimmy Carter,43.602956,NA,democrat,218,31,TRUE
1976,1976-04-12,Jimmy Carter,44.991575,NA,democrat,204,29,TRUE
1976,1976-04-15,Jimmy Carter,46.022055,NA,democrat,201,29,TRUE
1976,1976-05-16,Jimmy Carter,43.76374,NA,democrat,170,24,TRUE
1976,1976-06-14,Jimmy Carter,52.2389878857143,NA,democrat,141,20,TRUE
1976,1976-07-19,Jimmy Carter,54.291895,NA,democrat,106,15,FALSE
1976,1976-08-04,Jimmy Carter,55.1673264,NA,democrat,90,13,FALSE
1976,1976-08-09,Jimmy Carter,55.0624922307692,NA,democrat,85,12,FALSE
1976,1976-08-22,Jimmy Carter,51.382796,NA,democrat,72,10,FALSE
1976,1976-08-27,Jimmy Carter,50.424224,NA,democrat,67,10,FALSE
1976,1976-08-30,Jimmy Carter,51.826859,NA,democrat,64,9,FALSE
1976,1976-09-03,Jimmy Carter,49.5945297692308,NA,democrat,60,9,FALSE
1976,1976-09-16,Jimmy Carter,47.5806658571429,NA,democrat,47,7,FALSE
1976,1976-09-23,Jimmy Carter,47.5945765,NA,democrat,40,6,FALSE
1976,1976-09-27,Jimmy Carter,46.9765972857143,NA,democrat,36,5,FALSE
1976,1976-10-04,Jimmy Carter,46.3252654285714,NA,democrat,29,4,FALSE
1976,1976-10-11,Jimmy Carter,45.662252,NA,democrat,22,3,FALSE
1976,1976-10-13,Jimmy Carter,43.000971,NA,democrat,20,3,FALSE
1976,1976-10-14,Jimmy Carter,42.523463,NA,democrat,19,3,FALSE
1976,1976-10-15,Jimmy Carter,42.982978,NA,democrat,18,3,FALSE
1976,1976-10-16,Jimmy Carter,43.052324,NA,democrat,17,2,FALSE
1976,1976-10-18,Jimmy Carter,43.535908,NA,democrat,15,2,FALSE
1976,1976-10-20,Jimmy Carter,43.1489656,NA,democrat,13,2,FALSE
1976,1976-10-21,Jimmy Carter,43.161415,NA,democrat,12,2,FALSE
1976,1976-10-26,Jimmy Carter,43.35113675,NA,democrat,7,1,FALSE
1976,1976-10-30,Jimmy Carter,43.278179,NA,democrat,3,0,FALSE
1976,1976-10-31,Jimmy Carter,45.599425,NA,democrat,2,0,FALSE
1976,1976-02-16,Gerald R. Ford,49.367782,NA,republican,260,37,TRUE
1976,1976-03-13,Gerald R. Ford,45.680087,NA,republican,234,33,TRUE
1976,1976-03-16,Gerald R. Ford,46.839628,NA,republican,231,33,TRUE
1976,1976-03-22,Gerald R. Ford,47.422559,NA,republican,225,32,TRUE
1976,1976-03-29,Gerald R. Ford,47.706367,NA,republican,218,31,TRUE
1976,1976-04-12,Gerald R. Ford,46.63453,NA,republican,204,29,TRUE
1976,1976-04-15,Gerald R. Ford,45.246056,NA,republican,201,29,TRUE
1976,1976-05-16,Gerald R. Ford,47.252952,NA,republican,170,24,TRUE
1976,1976-06-14,Gerald R. Ford,48.3386980571429,NA,republican,141,20,TRUE
1976,1976-07-19,Gerald R. Ford,35.79025,NA,republican,106,15,TRUE
1976,1976-08-04,Gerald R. Ford,35.1591858,NA,republican,90,13,TRUE
1976,1976-08-09,Gerald R. Ford,34.9650754615385,NA,republican,85,12,TRUE
1976,1976-08-22,Gerald R. Ford,37.882155,NA,republican,72,10,FALSE
1976,1976-08-27,Gerald R. Ford,38.739916,NA,republican,67,10,FALSE
1976,1976-08-30,Gerald R. Ford,37.737861,NA,republican,64,9,FALSE
1976,1976-09-03,Gerald R. Ford,37.1497065384615,NA,republican,60,9,FALSE
1976,1976-09-16,Gerald R. Ford,38.5564404285714,NA,republican,47,7,FALSE
1976,1976-09-23,Gerald R. Ford,40.6502245,NA,republican,40,6,FALSE
1976,1976-09-27,Gerald R. Ford,42.300427,NA,republican,36,5,FALSE
1976,1976-10-04,Gerald R. Ford,43.8882177142857,NA,republican,29,4,FALSE
1976,1976-10-11,Gerald R. Ford,42.353407,NA,republican,22,3,FALSE
1976,1976-10-13,Gerald R. Ford,41.047803,NA,republican,20,3,FALSE
1976,1976-10-14,Gerald R. Ford,39.975726,NA,republican,19,3,FALSE
